id,file,page_link,page_number,marginal_text,merged,text_line,posLeft,posUpper,posRight,posLower
i-FpS3SSJ8NPYkSKAN9K1Q9Y,riksdagen-records\data\1896\prot-1896--ak--001.xml,https://betalab.kb.se/prot-1896--ak--1/prot_1896__ak__1-000.jp2/_view ,1,0.0,0.0,Torsdagen den 16 januari Kl. 11 f. m.,245.2085682074408,294.3181818181818,638.1059751972942,339.0151515151515
i-7FaiqNPGjafpajpbLjnJiK,riksdagen-records\data\1896\prot-1896--ak--001.xml,https://betalab.kb.se/prot-1896--ak--1/prot_1896__ak__1-000.jp2/_view ,1,0.0,0.0,§ 1.,422.7733934611049,376.1363636363637,462.7959413754228,390.90909090909093
i-XP4cN4EmfYHaXUXzEUmwbU,riksdagen-records\data\1896\prot-1896--ak--001.xml,https://betalab.kb.se/prot-1896--ak--1/prot_1896__ak__1-000.jp2/_view ,1,0.0,0.0,"Sammanträdet öppnades af representanten för Luggude domsagas södra valkrets herr Anders Persson i Mörarp såsom den äldste ledamot af dem, som de festa riksdagar bevistat, med följande helsningstal:",73.84441939120632,406.8181818181818,808.9064261555806,473.10606060606057
i-Hf5NNLqhZN5K9eWRZY7DqY,riksdagen-records\data\1896\prot-1896--ak--001.xml,https://betalab.kb.se/prot-1896--ak--1/prot_1896__ak__1-000.jp2/_view ,1,0.0,0.0,"Mine herrar, ledamöter af Riksdagens Andra Kammare! Jemlikt grundlagens bud torde det tillkomma mig att föra ordet i denna kammare, intilldess talman och vice talman blifvit utnämnda; och bringar jag härmed eder alla och en hvar en hjertlig välkomsthelsning i förhoppning om s ett godt arbete för ett älskadt fosterlands väl.",74.97181510710259,477.2727272727273,810.0338218714769,571.2121212121211
i-8Uy1p7QxduVTpPc2Jn2ouK,riksdagen-records\data\1896\prot-1896--ak--001.xml,https://betalab.kb.se/prot-1896--ak--1/prot_1896__ak__1-000.jp2/_view ,1,0.0,0.0,Säkerligen skola nu som förut åtskilliga vigtiga frågor före-,124.01352874859076,572.3484848484849,809.4701240135288,590.5303030303031
i-V7LV7Dsn2BVNf5WqRt1oks,riksdagen-records\data\1896\prot-1896--ak--001.xml,https://betalab.kb.se/prot-1896--ak--1/prot_1896__ak__1-000.jp2/_view ,1,0.0,0.0,"läggas kammarens afgörande, och sannolikt också nu som förr meningsskiljaktigheter uppstå vid pröfningen af de föreliggande ärendena. Det kan emellertid icke falla mig in att från denna lats uttala någon mening om lösningen af den ena eller andra af e frågor, som väntas komma att föreligga; kammaren skall nog veta att häfda sitt gamla anseende att med lugn och värdighet pröfva de föreliggande spörjsmålen.",74.97181510710259,588.6363636363636,812.8523111612176,702.2727272727273
i-HykEWc3rvTeLQ5SeDPpxP7,riksdagen-records\data\1896\prot-1896--ak--001.xml,https://betalab.kb.se/prot-1896--ak--1/prot_1896__ak__1-000.jp2/_view ,1,0.0,0.0,"I kraft af stadgandet i 33 & riksdagsordningen och med en varm bön, att Gud, som styrer menniskornas öden, måtte bevara Konung och fädernesland, förklarar jag härmed Andra Kammarens förhandlingar vid innevarande riksmöte öppnade.",76.09921082299888,699.6212121212121,811.7249154453214,765.1515151515151
i-s7wWfP4jVK87gMkaFhku1,riksdagen-records\data\1896\prot-1896--ak--001.xml,https://betalab.kb.se/prot-1896--ak--1/prot_1896__ak__1-000.jp2/_view ,1,0.0,0.0,§ 2.,423.337091319053,796.5909090909091,462.23224351747467,811.3636363636364
i-BQjcyudU2Fy92MHhVzzpwm,riksdagen-records\data\1896\prot-1896--ak--001.xml,https://betalab.kb.se/prot-1896--ak--1/prot_1896__ak__1-000.jp2/_view ,1,0.0,0.0,"Herr ordföranden anmälde, att han anmodat undertecknade att föra protokollet, till dess sekreterare hunnit utses.",77.22660653889515,826.1363636363636,811.7249154453214,859.8484848484849
i-Kuoav944F3VHFcDnHE1UUU,riksdagen-records\data\1896\prot-1896--ak--001.xml,https://betalab.kb.se/prot-1896--ak--1/prot_1896__ak__1-000.jp2/_view ,1,1.0,0.0,"Andra Kammarens Prot. 1896, N:o 1. 1",116.68545659526494,865.1515151515151,791.9954904171365,877.6515151515151
i-6CwfxjVJwESCunEufqfr7j,riksdagen-records\data\1898\prot-1898--fk--014.xml,https://betalab.kb.se/prot-1898--fk--14/prot_1898__fk__14-014.jp2/_view ,15,1.0,0.0,Lördagen den 12 Mars. 15 — N:o 14.,326.47385984427143,54.96588324488249,880.9788654060067,68.23351023502654
i-5TxAioELHAvaPbK2aTBj8Y,riksdagen-records\data\1898\prot-1898--fk--014.xml,https://betalab.kb.se/prot-1898--fk--14/prot_1898__fk__14-014.jp2/_view ,15,1.0,1.0,"Jag medgifver visserligen, att, då stiftelser visat sig medföra Ifrågasatt sociala eller politiska vådor, de måste kunna ändras. FEttsådant ""pphäfvande fall hafva vi i vår historia, då Gustaf Wasa genomförde den stora sfidkikormnen reduktionen af klostergodsen. Men förhållandena äro här icke"" (ports.) jemförliga. Tiderna äro icke desamma, och fideikommissarierna intaga icke samma ställning som den katolska kyrkan.",73.41490545050056,81.12206216830931,903.7819799777532,181.9560272934041
i-2K5A9o9Ae6czxu6FuXR8gh,riksdagen-records\data\1898\prot-1898--fk--014.xml,https://betalab.kb.se/prot-1898--fk--14/prot_1898__fk__14-014.jp2/_view ,15,0.0,0.0,"Utskottet har vidare anfört, att fidelkommissen blifvit indragna i flera främmande länder. Man finner emellertid vid granskning af förhållandena, att alla dessa indragningar egt rum under politiskt upprörda. tider. I Frankrike skedde indragningen år 1849, då landet nyligen genomgått februari-revolutionen, i Nederländerna år 1833 under det krig, som slutade med att Belgien afskilde sig och bildade en egen stat, i Italien år 1865 på den tid, då den nuvarande stora monarkien var under bildning. I Danmark beslöt man år 1849 under dåvarande upprörda tider, att fideikommissen skulle upphäfvas, men sedan dess har ingenting gjorts för att genomföra upphäfvandet, och fideikommissen existera fortfarande.",75.08342602892102,182.7141774071266,786.4293659621802,366.94465504169824
i-FAHQPzjzjgi51Sy3kwcwVa,riksdagen-records\data\1898\prot-1898--fk--014.xml,https://betalab.kb.se/prot-1898--fk--14/prot_1898__fk__14-014.jp2/_view ,15,0.0,0.0,"Utskottet säger likaledes, att det skulle vara för rättskänslan upprörande, att af flera syskon ett får tillträda en förmögenhet, under det de andra icke få någonting. Utskottet har dock icke tillerkänt detta förhållande synnerligen stor betydelse, då utskottet ansett, att fideikommiss i lös egendom skulle fortfarande få finnas och till och med nya sådana få stiftas. Man kan dock tänka sig, att sådana fideikommiss kunna vara ganska värdefulla, och då torde, om af flera syskon ett ensamt får ett sådant fideikommiss, detta förhållande vara lika upprörande, som om fideikoromisset bestode af fast egendom. Jag tror dock icke, att man får fästa sig vid en dylik känslostämning. Alla menniskor kunna icke vara lika rika, ocb, äfven hvad arfsrätten angår, så medgifver den nuvarande lagstiftningen en fader att förfoga öfver bälften af ein förmögenhet. Han kan således gifva åt ett barn hälften af förmögenheten utöfver hvad som i laglott skulle tillfalla detta barn af återstoden, under det de öfriga barnen finge nöja sig med att dela resten. Så gör i allmänhet icke en far, ty han älskar alla sina barn lika mycket, men saken är tillåten af lagen. Och vidare, om någon skulle skänka en annans barn en större egendom, icke kan det innebära något för rättskänslan sårande, att detta barns syskon icke få lika mycket. Åt utskottets förevarande skäl kan jag således icke tillerkänna mycken vigt.",74.52725250278085,367.3237300985595,786.4293659621802,736.9219105382866
i-BFLmsTWeqPMpvjHhxEBSPZ,riksdagen-records\data\1898\prot-1898--fk--014.xml,https://betalab.kb.se/prot-1898--fk--14/prot_1898__fk__14-014.jp2/_view ,15,0.0,0.0,"Ytterligare säger man, att till följd af fideikommissinstitutionen för stora egendomar hopas på en hand. Jag tror dock icke, att fideikommissen äro af den betydelse, att de i detta afseende kunna anses intaga någon framstående ställning i jemförelse med de stora rörliga förmögenheter, som finnas samlade på andra personers händer.",73.97107897664071,737.3009855951478,784.2046718576196,833.5860500379075
i-Q7n44sA298mAyfCrvhavm1,riksdagen-records\data\1898\prot-1898--fk--014.xml,https://betalab.kb.se/prot-1898--fk--14/prot_1898__fk__14-014.jp2/_view ,15,0.0,0.0,"Det invändes också, att förfoganderätten till fidelkommissegendom är begränsad, men häremot finnes ett korrektiv i kongl.",73.97107897664071,838.1349507202426,783.6484983314795,873.0098559514784
i-MeWwUhB4cXnTQJqM1okt4W,riksdagen-records\data\1897\prot-1897--ak--023.xml,https://betalab.kb.se/prot-1897--ak--23/prot_1897__ak__23-044.jp2/_view ,45,1.0,0.0,Lördagen den 3 April. 45,337.41648106904233,57.70690964312832,779.510022271715,74.41154138192863
i-AtiGBZByTwjA9SaL2aB6um,riksdagen-records\data\1897\prot-1897--ak--023.xml,https://betalab.kb.se/prot-1897--ak--23/prot_1897__ak__23-044.jp2/_view ,45,0.0,0.0,"hinder i vägen mot regementsmötenas utsättande så tidigt, att de kunde afslutas omkring midten af augusti månad.",71.26948775055679,84.28246013667426,800.1113585746102,119.58997722095673
i-BJXWvYmHxPs1qZLks4UXcz,riksdagen-records\data\1897\prot-1897--ak--023.xml,https://betalab.kb.se/prot-1897--ak--23/prot_1897__ak__23-044.jp2/_view ,45,0.0,0.0,"Utskottet hemstälde emellertid, att motionen icke måtte till:inågon Riksdagens åtgärd föranleda.",72.38307349665925,132.4981017463933,799.554565701559,168.94457099468488
i-5eRkTfhgAiHjzkUhawVXPZ,riksdagen-records\data\1897\prot-1897--ak--023.xml,https://betalab.kb.se/prot-1897--ak--23/prot_1897__ak__23-044.jp2/_view ,45,0.0,0.0,Herr Larsson i Mörtlösa begärde ordet och yttrade:,71.26948775055679,84.28246013667426,800.1113585746102,119.58997722095673
i-L3rB4L9PKbHV8Xr1RstAqB,riksdagen-records\data\1897\prot-1897--ak--023.xml,https://betalab.kb.se/prot-1897--ak--23/prot_1897__ak__23-044.jp2/_view ,45,0.0,0.0,"Såsom kammarens ledamöter torde erinra sig, aflät Riksdagen förra året en skrifvelse till Kongl. Maj:t med anhållan, det täcktes Kongl. Maj:t taga under öfvervägande, huruvida icke, utan men för härens fältmessiga utbildning, regementsmötena vid infanteriet och kavalleriet inom de hufvudsakligen spanmålsproducerande delarne af södra och det s. k. mellersta Sverige från och med år 1897 skulle kunna utsättas så tidigt, att de kunde afslutas omkring midten af augusti månad. Denna skrifvelse utstäldes af regeringen till utlåtande af vederbörande militära myndigheter, och regeringen var redan temligen snart färdig med sitt svar, som blef, att skrifvelsen icke skulle till vidare åtgärd föranleda.",74.61024498886415,180.334092634776,804.0089086859689,376.61351556567956
i-Rk5B9UQZpEpXs8MyEznzpt,riksdagen-records\data\1897\prot-1897--ak--023.xml,https://betalab.kb.se/prot-1897--ak--23/prot_1897__ak__23-044.jp2/_view ,45,0.0,0.0,"Af de utlåtanden, som afgifvits, innehåller chefens för krigsskolan det uttalande, att undervisningsplanen vid skolan vore hinderlig för förändring af mötestiderna, med anledning hvaraf jag väckt min motion.",76.28062360801782,372.81700835231584,802.8953229398663,437.73728170083524
i-Xq3PT3XS5os5Mx8XtqhqLM,riksdagen-records\data\1897\prot-1897--ak--023.xml,https://betalab.kb.se/prot-1897--ak--23/prot_1897__ak__23-044.jp2/_view ,45,0.0,0.0,"Utskottet har emellertid afstyrkt min motion, på samma gång utskottet likväl vågar hängifva sig åt den sangviniska förhoppning, »att regeringen, i den mån sådant är möjligt, skall söka tillmötesgå Riksdagens önskningar i detta fall.> Men då nu utskottet vet, att, trots det att Riksdagen i fjol skref och begärde en ändring af mötestiden, Kongl. Maj:t icke gjorde något åt saken, kan man då tänka sig, att, om Riksdagen nu icke skulle skrifva något, Kongl. Maj:t skulle göra någonting? Jag kan åtminstone icke vara så sangvinisk, utan tror, att regeringen fortfarande skall stå qvar på samma ståndpunkt, om man icke gifver den någon påminnelse. Derför tror jag också för min del, att det finnes skäl för att bifalla min motion, och jag ber på grund häraf att få yrka afslag å utskottets hemställan och bifall till motionen.",76.83741648106904,437.3576309794989,805.6792873051226,645.7858769931662
i-c8PnDmSSdT38focxVxXyR,riksdagen-records\data\1897\prot-1897--ak--023.xml,https://betalab.kb.se/prot-1897--ak--23/prot_1897__ak__23-044.jp2/_view ,45,0.0,0.0,Vidare anförde:,126.39198218262807,664.7684130599848,289.532293986637,677.2968868640851
i-MjDCxLvf29fHFiLoZW6ern,riksdagen-records\data\1897\prot-1897--ak--023.xml,https://betalab.kb.se/prot-1897--ak--23/prot_1897__ak__23-044.jp2/_view ,45,0.0,0.0,Herr Lindblad:,126.39198218262807,664.7684130599848,289.532293986637,677.2968868640851
i-o2HDz6HggJuyR7Fq8vuBF,riksdagen-records\data\1897\prot-1897--ak--023.xml,https://betalab.kb.se/prot-1897--ak--23/prot_1897__ak__23-044.jp2/_view ,45,0.0,0.0,"Herr vice talman, mine herrar! Jag tror, att vi böra vara den ärade motionären tacksamma för att han genom sin motion har velat hålla denna fråga öppen och vid lif. Då man genomgår debatten vid förra riksdagen här i kammaren angående denna fråga, skall man finna, att de uttalanden, som då afgåfvos, nästan enhälligt tillstyrkte aflåtande af den då föreslagna skrifvelsen. Det var, såsom jag tror, endast två talare, som uppträdde emot saken, en militär och en f. d. militär. Emellertid fattade denna kammare utan votering det beslutet att godkänna det ifrågavarande skrifvelseförslaget till Kongl. Maj:t, och Första Kammaren accepterade äfven samma tanke. Nu har emellertid Kongl. Maj:t afslagit vidtagandet af hvarje åtgärd i det syfte, hvarom då gjordes hemställan.",80.1781737193764,693.2422171602126,807.9064587973273,888.0030372057706
i-2A3KRMUjHSMHEDkXTf4uRR,riksdagen-records\data\1897\prot-1897--ak--023.xml,https://betalab.kb.se/prot-1897--ak--23/prot_1897__ak__23-044.jp2/_view ,45,1.0,0.0,N:o 23.,826.2806236080178,56.56795747911921,891.9821826280624,67.95747911921032
i-NFw3UoY7H5vWfcqgjUDqe8,riksdagen-records\data\1892\prot-1892--fk--020.xml,https://betalab.kb.se/prot-1892--fk--20/prot_1892__fk__20-029.jp2/_view ,30,1.0,0.0,N:o 20.,74.39446366782008,61.123766135155655,146.48212226066897,71.75398633257403
i-JKXgKzXZyziWYN9VyxNoqX,riksdagen-records\data\1892\prot-1892--fk--020.xml,https://betalab.kb.se/prot-1892--fk--20/prot_1892__fk__20-029.jp2/_view ,30,1.0,0.0,30 Lördagen den 2 April.,200.11534025374854,64.92027334851937,650.5190311418685,77.06909643128323
i-KXmELkqH8rnhgMMR73PMfa,riksdagen-records\data\1892\prot-1892--fk--020.xml,https://betalab.kb.se/prot-1892--fk--20/prot_1892__fk__20-029.jp2/_view ,30,1.0,1.0,"Ändring af $ ligaste tillfället vara att göra sammanjemkning. Exempelvis, om",50.173010380622834,85.80106302201975,928.489042675894,106.68185269552012
i-TP6wQgyjDXcyNCyF4z8Dmh,riksdagen-records\data\1892\prot-1892--fk--020.xml,https://betalab.kb.se/prot-1892--fk--20/prot_1892__fk__20-029.jp2/_view ,30,1.0,0.0,13 riksdagsordningen. (Forts.),56.516724336793544,100.6074411541382,162.62975778546712,138.9521640091116
i-2JL7FHm6qRkXwjFrBGNFXM,riksdagen-records\data\1892\prot-1892--fk--020.xml,https://betalab.kb.se/prot-1892--fk--20/prot_1892__fk__20-029.jp2/_view ,30,0.0,0.0,"Andra Kammaren beslöte, att representanterna från städerna skulle bibehållas vid sitt nuvarande antal 81, men Första Kammaren beslöte, att antalet skulle sättas till 80, skulle man då nödgas begagna den salomoniska rättvisan och klyfva en representant midt 1 tu? Skulle det icke vara förnuftigare, att den ena kammaren i sådant fall gåfve vika för den andra? TI detta fall har Första Kammaren, om den verkligen vill reformer, en moralisk förpligtelse att göra eftergifter åt den andra.",178.7773933102653,104.78359908883827,930.2191464821223,232.72589217919514
i-VTJLyMgR8DVZcGVz875uZs,riksdagen-records\data\1892\prot-1892--fk--020.xml,https://betalab.kb.se/prot-1892--fk--20/prot_1892__fk__20-029.jp2/_view ,30,0.0,0.0,"Man har här yrkat återremiss, men jag vet icke hvad det skulle tjena till. Ytterligare ändring kan icke ifrågakomma. En sammanjemkning skulle visserligen kunna ske så att någon siffra mellan 75 och 80 antogs, och antalet bestämdes till 78 i stället för 80. Äfven detta var på tal inom utskottet, men vann icke några sympatier. Återförvisas frågan i det syftet, komme det icke att leda till något resultat.",178.2006920415225,232.72589217919514,929.0657439446367,344.7228549734245
i-U5m5PUAXbymHci7j4MtDnH,riksdagen-records\data\1892\prot-1892--fk--020.xml,https://betalab.kb.se/prot-1892--fk--20/prot_1892__fk__20-029.jp2/_view ,30,0.0,0.0,"Det finnes ögonblick i lifvet, då man måste gripa sig an. Lemnas nu detta tillfälle obegagnadt och städernas representanter få växa till antal undan för undan, så förutser jag icke någon möjlighet att lösa frågan, ty den får sådana dimensioner att det synes mig öfvergå våra krafter att lösa den. Derför och då jag tror, att den minoritet, som röstade mot förslaget förra gången, sannolikt emedan den hade medlidande med stadsrepresentanterna i Andra Kammaren, vid detta tillfälle bör finna sig manad att bidraga till framgången af ett förslag, som sätter städerna i en bättre ställning, och att den majoritet, som antog det kongl. förslaget, icke bör af de oväsentliga jemkningar, som nu föreslagits, finna sig förhindrade att antaga detta förslag, så anhåller jag om bifall till detsamma.",175.89388696655135,344.34320425208807,929.6424452133795,552.7714502657554
