id,file,page_link,page_number,marginal_text,merged,text
i-M51EhZXg877C1S34SrEsot,riksdagen-records\data\1881\prot-1881--fk--033.xml,https://betalab.kb.se/prot-1881--fk--33/prot_1881__fk__33-054.jp2/_view ,55,0.0,0.0,Herr Carlson:
i-AunXuxt4YK5X141Psyebyj,riksdagen-records\data\1881\prot-1881--fk--033.xml,https://betalab.kb.se/prot-1881--fk--33/prot_1881__fk__33-054.jp2/_view ,55,0.0,0.0,"Hufvudskälet, hvarför jag i denna fråga instämt med Utskottets pluralitet är att behofvet synes mig vara allt för klart och oafvisligt för att icke snart behöfva fyllas. Jag har på de senare åren under åtskilliga resor haft tillfälle att se en större del af de representativa församlingarne i Europa, och jag får säga, att jag ingenstädes sett en Kammare så stadd på vandring som vår. Här måste åtminstone de, som hafva sina platser något aflägset, föra ett nomadiskt lif. Jag har också varit nog lycklig att få del af några anteckningar, som en gerna hörd ledamot af Kammaren gjort, såsom utkast till en motion, som han hade haft afsigt att väcka, om anslag till anskaffande af en ropare för talare med svagare stämma; ty den förutan skulle hans röst blifva ohörd af många i Kammaren."
i-NCSHH4e5WVA5BYPLx9yCrV,riksdagen-records\data\1881\prot-1881--fk--033.xml,https://betalab.kb.se/prot-1881--fk--33/prot_1881__fk__33-054.jp2/_view ,55,0.0,0.0,"Tillståndet är verkligen sådant, att det behöfver snart afhjelpas. Nu bar man ett förslag, som är granskadt, utan att dervid befunnits några rätt väsentliga anmärkningar. Jag tror mig kunna säga detta derför att, under det den byggnadskunnige ledamot, som öppade diskussionen, fann åtskilliga lokaler i den ifrågasatta byggnaden för små, en annan byggnadskunnig ledamot funnit dem för stora. När nu ordnandet af lokalerna öfverlemnas åt riksgäldsfullmäktige, synes mig att de böra kunna finna en medelväg mellan dessa båda ytterligheter."
i-3dfjfmefP4eszgBye1YqB5,riksdagen-records\data\1881\prot-1881--fk--033.xml,https://betalab.kb.se/prot-1881--fk--33/prot_1881__fk__33-054.jp2/_view ,55,0.0,0.0,"Hvad kostnaden beträffar, tror Jag, efter hvad under diskussionen blifvit upplyst, att den kan blifva mindre än många tänka och högst sannolikt kommer att inskränka sig till 800,000 kronor; i jemförelse med de summor, som eljest ifrågasättas, anser jag denna summa liten."
i-X9iSUmzhkEYhedVXzEd8kq,riksdagen-records\data\1887\prot-1887-janmar-ak--010.xml,https://betalab.kb.se/prot-1887-janmar-ak--10/prot_1887_janmar_ak__10-029.jp2/_view ,30,1.0,0.0,N:o 10. 30 Onsdagen den 23 Februari.
i-QpT7sDqYkHVsSUevaJoGAo,riksdagen-records\data\1887\prot-1887-janmar-ak--010.xml,https://betalab.kb.se/prot-1887-janmar-ak--10/prot_1887_janmar_ak__10-029.jp2/_view ,30,1.0,1.0,"Ang. ändring södra domsaga tingshusbyggnadsskyldigheten skulle blifvit obei lagen Ad, hörigen utsträckt. Jag tror för min del, att beslutet i nämnda ddltasvtkort- Ärende icke kan anses origtigt. Jag anser nämligen att det är naden för domhafvandenas ovilkorliga rättighet att på tingsstället få utbyggnad och arbeta sina domar, och för att han det skall kunna göra, måste underhåll af man också bereda honom en tarflig bostad. Den farhågan, att tingshus och härigenom en obegränsad tyngd skulle läggas på allmänheten, är fängelse. Väl temligen ogrundad. |"
i-KcjARCs5iHNeRBZJs5egiQ,riksdagen-records\data\1887\prot-1887-janmar-ak--010.xml,https://betalab.kb.se/prot-1887-janmar-ak--10/prot_1887_janmar_ak__10-029.jp2/_view ,30,1.0,0.0,(Forts.)
i-N6gBuKBbFYrLGNLtKK8giu,riksdagen-records\data\1887\prot-1887-janmar-ak--010.xml,https://betalab.kb.se/prot-1887-janmar-ak--10/prot_1887_janmar_ak__10-029.jp2/_view ,30,0.0,0.0,Herr I. Månsson:
i-PKgbjsPnYgUTW8toH2YDfZ,riksdagen-records\data\1887\prot-1887-janmar-ak--010.xml,https://betalab.kb.se/prot-1887-janmar-ak--10/prot_1887_janmar_ak__10-029.jp2/_view ,30,0.0,0.0,"Lagutskottets vice ordförande harifråga om det omnämnda prejudikatet rörande tingshusbyggnadsskyldiges i Gotlands södra domsaga åläggande att i domsagans tingshus hålla allt hvad domhafvanden begärt för sin beqvämlighet, förklarat, att han för sin del ansåg ett sådant åläggande rigtigt. Andra myndigheter såsom t. ex. Konungens befallningshafvande i Gotlands län och kammarkollegium hafva likväl varit af annan mening, och dessa myndigheters mening kan ju gälla lika mycket som vice ordförandens i lagutskottet. Dermed må nu vara huru som helst. Det synes emellertid att häradsborna kunna i afseende å tingshusbyggnadsskyldigheter blifva ålagda nära nog hvad som helst, och konseqvenserna häraf kunna i sanning utsträckas ganska långt. Jag vet t. ex., att vi i min hemort hafva fått ganska stora utgifter, ända till 2 och 3 öre per fyrk i utdebitering. På detta sätt kan man ju icke fortgå 1 utdebitering."
i-SPqs737CuiBWcmePrnNtga,riksdagen-records\data\1887\prot-1887-janmar-ak--010.xml,https://betalab.kb.se/prot-1887-janmar-ak--10/prot_1887_janmar_ak__10-029.jp2/_view ,30,0.0,0.0,"Man har också sagt, att det är så kort tid, sedan nu gällande lag i ämnet antogs och att man derför icke borde göra någon ändring deri. Men då man under denna tid fått erfara, huru många trakasserier debiteringen efter densamma åstadkommit, borde väl icke tiden för lagens antagande utgöra något hinder för dess ändrande. Jag försäkrar, att man i allmänhet icke fäst sig så mycket vid utgifterna, men desto mer vid utdebiteringssättet, och jag kan icke förstå, att man vill sätta sig emot en så billig reform, som den nu begärda. Denna blir ju så obetydlig för dem, som äro frie från att betala mer än efter !/, af det dem åsatta fyrktalet, så att jag tycker, att skälet att för den skull sätta sig mot saken, icke heller är värdt någonting. Att låta häradsskrifvaren skilja mellan alla dem, som nu skola utgöra sin skyldighet med hela eller med !/, af det dem åsatta fyrktalet, är ett besvär som vållat och kommer att vålla desse tjestemän allt för mycket obehag. Det synes för mig alldeles tydligt, att man icke bör tveka att införa en förändring 1 detta fall."
i-FqwGUJATBLSm9E72atM6wV,riksdagen-records\data\1887\prot-1887-janmar-ak--010.xml,https://betalab.kb.se/prot-1887-janmar-ak--10/prot_1887_janmar_ak__10-029.jp2/_view ,30,0.0,0.0,Jag ber att få instämma i det yrkande motionärerne afgifvit.
i-BJda36LubbeQvi9cDc6Uzv,riksdagen-records\data\1887\prot-1887-janmar-ak--010.xml,https://betalab.kb.se/prot-1887-janmar-ak--10/prot_1887_janmar_ak__10-029.jp2/_view ,30,0.0,0.0,Herr Smedberg:
i-RtYJv1rY3dBXJLrtgZa8D,riksdagen-records\data\1887\prot-1887-janmar-ak--010.xml,https://betalab.kb.se/prot-1887-janmar-ak--10/prot_1887_janmar_ak__10-029.jp2/_view ,30,0.0,0.0,"Då Riksdagen så nyligen som år 1884 beslutit en ny lag i detta afseende, och Kongl. Maj:t utfärdat densamma, så har jag icke inom utskottet kunnat biträda motionärens förslag. Jag tror icke, att några sådana omständigheter, som göra det nödvändigt att förändra lagen i detta fall, inträffat. Detta sätt att ändra en lagbestämmelse hvart tredje år vill jag icke gå in på utan högst vigtiga skäl. Nu säges här, att det är"
i-LEpGtTW9c8db4HgX5f3YMG,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,1.0,0.0,N:o 11.
i-7hEJSyEXBFH93ZfSg8TVEn,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,1.0,0.0,Angående åtgärder mot skogsförödelse af insekten mnnan.
i-BKdNGFDarCizNTRfxyuqNJ,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,1.0,0.0,(Forts.)
i-FRsUroRatFKD7n9mMPwXZa,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,1.0,0.0,32 Onsdagen den 8 Mars.
i-D9YNFfLWwrW2hc4omXiWXf,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,0.0,0.0,"Jag tror således, att det varit lyckligt, om ett vida större anslag, än det nu af Kongl. Maj:t begärda, hade blifvit äskadt. Under nu varande förhållanden samt under uttalande af den förho pning, att Kongl. Maj:t af disponibla medel må kunna utanordna de summor, som under detta års lopp kunna komma att erfordras utöfver det äskade anslaget af 200,000 kronor, tillåter jag mig, herr grefve och talman, att yrka bifall till Kongl. Maj:ts förslag och afslag å statsutskottets hemställan."
i-6RNSHDRe8eiVLSpRtoGJLX,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,0.0,0.0,Herr Nordenfalk:
i-XvM1qoUFXCchJXxEej2jDa,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,0.0,0.0,"Jag har någonstädes sett uppgifvas, att den åsigten uttalats, ehuru visserligen icke från denna kammare, att statsutskottet alltid bör pruta på Kongl. Maj:ts förslag, äfven om ingen som helst anledning dertill förefinnes i sakens natur, utan derför att, derest hvad Kongl. Maj:t begärt beviljades, Kongl. Maj:t skulle kunna göras till slösare! Jag vet nu icke, om och i hvad mån denna åsigt är utbredd bland utskottets ledamöter, men det vet jag, att enligt min uppfattning utskottets skäl i detta fall icke uppväga de skäl, som af Kongl. Maj:t blifvit anförda."
i-DMoV3HoGmRaeMgcAubqSMm,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,0.0,0.0,"Nu äro ju bland vårt lands flera rika tillgångar, hvilka, rätt vårdade, öppna vidsträckta utsigter till framtida allmänt och enskildt välstånd, våra skogar kanske en af de allra förnämsta, och säkert är, att de äro och i hvarje fall förtjena att vara landets skötebarn. Nu kommer underrättelse derom, att detta har drabbats af en sjukdom, hvilken kanske kan få en dödlig utgång, och då vill man pruta på det belopp, som kräfves för erhållande af den läkarehjelp, som är nödvändig för att sätta det på fötter igen."
i-W8S3CU1fD4ogUAyyPuWyfH,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,0.0,0.0,"Jag tror, att detta hvarken kan vara rätt eller klokt handladt. En förståndig man, om saken anginge honom sjelf, skulle helt säkert resonera som så, att han i ett dylikt fall hellre borde betala för mycket än för litet, när nu beloppet icke kunde bestämmas på förhand. Kammaren synes mig nu vara så mycket mera oförhindrad att gå denna väg, som den med kännedom om den sparsamhet, som för närvarande råder inom hela administrationen ifrån dess högsta topp ända till dess lägsta trappsteg, kan vara förvissad om att de medel, som ej äro för ändamålet nödvändiga, åter tillgodokomma statsverket."
i-ProjJ1YPzpE3k76n9P32eB,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,0.0,0.0,"Jag yrkar följaktligen, i likhet med flere föregående talare, att kammaren, med afslag å utskottets förslag, behagade bifalla Kongl. Maj:ts förslag i ämnet."
i-Qi6yFr66XSyRPnugTZ9GTQ,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,0.0,0.0,Herr Bremberg:
i-R9CNwW1W6AL4TXDXsxnv2N,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,0.0,0.0,"Derest området för ifrågavarande skadeinsekts härjningar varit begränsadt, skulle man med mera jemnmod kunnat emotse den ödeläggelse, som antagligen af densamma kommer att anställas. Men då det nu blifvit konstateradt, att den uppträdt på flera ställen, långt skilda ifrån hvarandra och från den ursprungliga härden, så är det att befara, att under kommande år allvarliga härjningar å våra skogar komma att ega rum, Jag har derför ej kunnat förstå, att statsutskottet velat nedsätta det belopp, som Kongl. Maj:t för ändamålet begärt, då följderna deraf skulle kunna blifva ganska ödesdigra så väl för våra skogar som för vår ekonomi. Det är ju"
i-UoZmz9f3Gn9reS5HQfbvMm,riksdagen-records\data\1896\prot-1896--fk--003.xml,https://betalab.kb.se/prot-1896--fk--3/prot_1896__fk__3-007.jp2/_view ,8,1.0,0.0,N:o 3.
i-2hfNUEb2UgYQP76yMLtY9i,riksdagen-records\data\1896\prot-1896--fk--003.xml,https://betalab.kb.se/prot-1896--fk--3/prot_1896__fk__3-007.jp2/_view ,8,1.0,0.0,Statsverkspropositionen.
i-TKga7wjyRofSgm6oQUF6Mv,riksdagen-records\data\1896\prot-1896--fk--003.xml,https://betalab.kb.se/prot-1896--fk--3/prot_1896__fk__3-007.jp2/_view ,8,1.0,0.0,(Forts.)
i-ABQmQKG7n4Ufx3MQm8r4HX,riksdagen-records\data\1896\prot-1896--fk--003.xml,https://betalab.kb.se/prot-1896--fk--3/prot_1896__fk__3-007.jp2/_view ,8,1.0,0.0,8 Lördagen den 25 Januari.
i-VGbMfhXBt4qHfSjYuxdLdS,riksdagen-records\data\1896\prot-1896--fk--003.xml,https://betalab.kb.se/prot-1896--fk--3/prot_1896__fk__3-007.jp2/_view ,8,0.0,0.0,"derliga belopp för 1897 genom att lägga detta anslag, hvilket är att anse såsom en skatt, af 5,890,000 kronor på nästa års statsreglering, så kan jag icke undgå att äfven deremot lifligt opponera mig. Jag har två gånger motionerat om sättet att anskaffa medel till flottans nybyggnad utan att betunga Sveriges skattdragande invånare med direkta skatter, hvilket ock skulle medföra den i militäriskt afseende så utomordentligt stora fördelen, att då enligt Kongl. Maj:ts förslag flottans nybyggnad skulle kräfva en tid af omkring 10 till 15 år, denna nybyggnad enligt det af mig föreslagna sättet skulle kunna vara fullbordad efter 5 å 6 år. Detta synes mig vara en i militäriskt afseende så solklar fördel, att det är mig en gåta, att Kongl. Maj:t nu ryggar tillbaka för detta militärlån, så mycket mera som man utaf det den nådiga kongl. propositionen åtföljande statsrådsprotokollet inhemtat, huru som så väl hans excellens herr statsministern som chefen för sjöförsvarsdepartementet i princip gillat ett lån till åstadkommande af flottans komplettering genom nybyggnad. Detta är så mycket bedröfligare, som en dylik utväg, enligt min åsigt, är den enda, hvarpå denna vigtiga fråga kan finna sin lösning. Hvar och en, som med uppmärksamhet läst vår senaste krigshistoria, bör kunna vitsorda, att krig ofta uppstå, då man minst anar det, och att krig icke lägger fingrarna emellan då det gäller att på det grundligaste sätt sköfla det fiendtliga landets områden och kuster. Derpå hafva vi många bevis, allt sedan Carl den XII:s dagar ända till vårt sista olyckliga krig med Ryssland. Och här rör det sig, mina herrar, om högst betydliga summor, ty fiendens öfverlägsna lätta kryssareflottor kunna utan någon förlust för dem sjelfva sköfla hela vårt kustland från Haparanda ända till Ystad, de kunna brandskatta våra öppa städer och bränna dem, de kunna förstöra våra verk och inrättningar, ruinera vår industri, med ett ord begå alla tänkbara ohyggligheter mot folk och egendom, och vi hafva för närvarande ingen möjlighet att skydda oss deremot. Derför har jag ansett och helt visst på goda skäl, ty jag tror mig något förstå dessa frågor, att det vigtigaste för oss i militäriskt afseende är att utan uppskof försätta vår flotta i det skick, att den, enligt sakkunniges mening, förmår skydda oss mot dessa ohyggligheter längs hela vår östersjökust."
i-GyP4R9nJbvUWDq1eCi7H45,riksdagen-records\data\1896\prot-1896--fk--003.xml,https://betalab.kb.se/prot-1896--fk--3/prot_1896__fk__3-007.jp2/_view ,8,0.0,0.0,"Jag inlemnade vid senaste riksdag, i sammanhang med den kritik jag gjorde mot Kongl. Maj:ts då föreliggarde proposition, mitt förslag rörande denna fråga, och det lydde på följande sätt: ""Att Riksdagen ville afslå Kongl. Maj:ts här ofvan omnämnda förslag till anskaffande af medel på extra stat för nybyggnad af flottans sjögående fartygsmateriel, och att deremot Riksdagen ville besluta att för anskaffning af medel härtill anbefalla riksgäldskontoret upptagandet af ett från de enskilda lånegifvarnes — allmänhetens — sida ouppsägbart statslån på 50 millioner kronor, med samma bestämmelser i öfrigt, som blifvit faststälda beträffande 1887 års endast från statens sida uppsägbara lån löpande med 3 +, procent ränta, att halfårsvis af riksgäldskontoret utbetalas. Obligationerna böra, till vinnande af nödig skyndsam realisation, kurna säljas till högst 10 procent under pari och endast i den mån den nya krigsmaterielen på svenska verkstäder och skeppsvarf hinner tillverkas,"
i-NHZRBT6SbTGa4aEqW8vMBd,riksdagen-records\data\1895\prot-1895--ak--019.xml,https://betalab.kb.se/prot-1895--ak--19/prot_1895__ak__19-041.jp2/_view ,42,1.0,0.0,N:o 19.
i-KRouc5qGZvWbxCjubGDJ9k,riksdagen-records\data\1895\prot-1895--ak--019.xml,https://betalab.kb.se/prot-1895--ak--19/prot_1895__ak__19-041.jp2/_view ,42,1.0,0.0,42 Onsdagen den 20 Mars. f. m.
i-JEVZtizx52enNwx8htu1SW,riksdagen-records\data\1895\prot-1895--ak--019.xml,https://betalab.kb.se/prot-1895--ak--19/prot_1895__ak__19-041.jp2/_view ,42,1.0,1.0,"Om ändring detta afseende. En talare har erinrat om, att 52 $ regeringsformen"
i-Wtj2vnhYK3D1b4bsXTDXza,riksdagen-records\data\1895\prot-1895--ak--019.xml,https://betalab.kb.se/prot-1895--ak--19/prot_1895__ak__19-041.jp2/_view ,42,1.0,0.0,af $ 52 rege-
i-T7eUG62zv3VwSWjHgAvyGf,riksdagen-records\data\1895\prot-1895--ak--019.xml,https://betalab.kb.se/prot-1895--ak--19/prot_1895__ak__19-041.jp2/_view ,42,1.0,0.0,ringsformen och $ 33 riksdagsordningen. (Forts.)
i-RxN3DjA7GhipryQXKGWRso,riksdagen-records\data\1895\prot-1895--ak--019.xml,https://betalab.kb.se/prot-1895--ak--19/prot_1895__ak__19-041.jp2/_view ,42,0.0,0.0,"icke står i full öfverensstämmelse med öfriga delar af regeringsformen. Regeringsformen har åsyftat, att magtmyndigheten skulle vara lika fördelad mellan Konungen och Riksdagen, men så är icke förhållandet, då Riksdagen måste taga emot af Konungen tillsatta talmän. Jag vill icke på något sätt påstå, att de utnämningar, som Konungen i detta afseende gjort, hafva varit till någon skada, men i grundlagsfrågor får man icke tänka på den närvarande tiden, utan man måste tänka på framtiden. Såväl i vårt land som andra måste efter naturens ordning andra förhållanden inträda, att vi få både en annan Konung och regering än den nuvarande, och då är det bättre att kunna trygga sig på grundlagen än på den första statsmagten. Dessutom anser jag, att dei icke är den svenska Riksdagen värdigt att stå under förmynderskap och icke sjelf få välja sina talmän. Jag vill erinra om, att denna kammare både 1891, 1892 och 1893 fattat beslut i enlighet med hvad konstitutionsutskottet nu förelagt Riksdagen, och jag skulle derför anse det för högst besynnerligt, om denna kammare nu skulle vika från det beslut, som den 3 gånger förut fattat."
