,id,file,page_link,page_number,marginal_text,merged,text_line,final_target
790,i-MqL7Uzk3kkzCsoZqNuGx24,riksdagen-records\data\1927\prot-1927--ak--026.xml,https://betalab.kb.se/prot-1927--ak--26/prot_1927__ak__26-009.jp2/_view ,10,0.0,0.0,"Herr talman! Med anledning av att herr Björkman höll ett så kort anförande skall icke heller jag länge upptaga tiden. På grund av den diskussion som tidigare utkämpats här i kammaren och som herr Björkman mycket lätt vidrörde, anser jag i likhet med utskottet egentligen denna sak vara utagerad. Riksdagen har tidigare tagit ställning till densamma i den skrivelse, som på sin tid avläts till Kungl. Maj:t. Sedan Kungl. Maj:t effektuerat det önskemål, som då uttalades, bör diskussionen kunna räknas som slutförd i förevarande hänseende.",0.0
791,i-LmCzoWgVk4x1fukXkfXqNG,riksdagen-records\data\1935\prot-1935--fk--018.xml,https://betalab.kb.se/prot-1935--fk--18/prot_1935__fk__18-006.jp2/_view ,7,0.0,0.0,Avgåvos och bordlades nedannämnda motioner:,0.0
792,i-PBoag9bgKjhZqBMjzVm9Cw,riksdagen-records\data\1960\prot-1960--fk--001.xml,https://betalab.kb.se/prot-1960--fk--1/prot_1960__fk__1-014.jp2/_view ,15,0.0,0.0,Detta förslag antogs.,0.0
793,i-68NQfhBBA4YzGJBvbPDvgT,riksdagen-records\data\1954\prot-1954--ak--016.xml,https://betalab.kb.se/prot-1954--ak--16/prot_1954__ak__16-137.jp2/_view ,138,0.0,0.0,"I en den 22 januari 1954 dagtecknad, till bevillningsutskottet hänvisad proposition, nr 64, hade Kungl. Maj:t, under åberopande av propositionen bilagt utdrag av statsrådsprotokollet över finansärenden för samma dag, föreslagit riksdagen att antaga vid propositionen fogade förslag till",0.0
794,i-5vUjqKBRKfgkSF4Ndf7GtS,riksdagen-records\data\1964\prot-1964--fk--011.xml,https://betalab.kb.se/prot-1964--fk--11/prot_1964__fk__11-062.jp2/_view ,63,0.0,0.0,"Herr NILSSON, HJALMAR, (s):",0.0
795,i-BrVh35QY7C33LwPz9RcrtF,riksdagen-records\data\1969\prot-1969--fk--041.xml,https://betalab.kb.se/prot-1969-höst-fk--41/prot_1969_höst_fk__41-013.jp2/_view ,14,0.0,0.0,"arbetskraften till andra områden. Och inte nog med att man värvar den produktiva arbetskraften, man inriktar sig också på att ta med hela de unga familjerna så att arbetskraften lättare skall acklimatisera sig i de nya områdena. Detta bidrar verksamt till att definitivt stoppa möjligheten att vända utvecklingen, framför allt i de norrländska inlandsområdena.",0.0
796,i-D9YNFfLWwrW2hc4omXiWXf,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,0.0,0.0,"Jag tror således, att det varit lyckligt, om ett vida större anslag, än det nu af Kongl. Maj:t begärda, hade blifvit äskadt. Under nu varande förhållanden samt under uttalande af den förho pning, att Kongl. Maj:t af disponibla medel må kunna utanordna de summor, som under detta års lopp kunna komma att erfordras utöfver det äskade anslaget af 200,000 kronor, tillåter jag mig, herr grefve och talman, att yrka bifall till Kongl. Maj:ts förslag och afslag å statsutskottets hemställan.",0.0
797,i-2vUbg8RNnVRtpsdXdWRoUV,riksdagen-records\data\1892\prot-1892--ak--016.xml,https://betalab.kb.se/prot-1892--ak--16/prot_1892__ak__16-029.jp2/_view ,30,1.0,0.0,N:o 16.,1.0
798,i-XczNbezzZRFtkCpMcgkYop,riksdagen-records\data\1959\prot-1959--fk--008.xml,https://betalab.kb.se/prot-1959--fk--8/prot_1959__fk__8-047.jp2/_view ,48,1.0,0.0,Onsdagen den 18 mars 1959,1.0
799,i-NcQJRuF5FNbBpSJnHBsi6e,riksdagen-records\data\1933\prot-1933--fk--011.xml,https://betalab.kb.se/prot-1933--fk--11/prot_1933__fk__11-001.jp2/_view ,2,1.0,0.0,Ang. höjning av maltskatten m. m. (Forts.),1.0
800,i-Hc1dvwvJJBSeVtVXHz9q11,riksdagen-records\data\1972\prot-1972--117.xml,https://betalab.kb.se/prot-1972--117/prot_1972__117-124.jp2/_view ,125,1.0,1.0,Nr 117 betänkande,2.0
801,i-MF4XQ2T7aPPvWAgdDQCLCz,riksdagen-records\data\1899\prot-1899--fk--030.xml,https://betalab.kb.se/prot-1899--fk--30/prot_1899__fk__30-010.jp2/_view ,11,0.0,0.0,"n:o 114, angående den nya riksstaten.",0.0
802,i-47ZgTaZKXGZAbSybik2Tcv,riksdagen-records\data\1920\prot-1920--ak--068.xml,https://betalab.kb.se/prot-1920--ak--68/prot_1920__ak__68-023.jp2/_view ,24,0.0,0.0,"lagstiftning med skäl och motiv, då är det bättre att här säga rent ut, att vi för vår del, som stå på arbetsgivareklassens sida på detta område, anse det vara till fördel för oss, att denna stadga finnes kvar och att vi ha möjlighet att senare kunna använda dess tillvaro för att byta oss till något annat, som också är fördelaktigt, och på grund därav skola vi be att få yrka bifall till stadgans bibehållande. Det hade verkligen varit mycket ärligare än att komma fram med en sådan här motivering, som troligen ingen i denna kammare tror på.",0.0
803,i-Rg8ejLze3sKQGn1okc9866,riksdagen-records\data\1911\prot-1911--ak--034.xml,https://betalab.kb.se/prot-1911--ak--34/prot_1911__ak__34-048.jp2/_view ,49,1.0,1.0,"haft herr Sandström eller annan sakförståndig till att häfda sina in- Ang. viss tressen gentemot den mäktigare parten. Det är vår plikt att ge dessa ändring af människor ett moraliskt handtag. tionslagstift- Ett beslut om bifall till reservationen betyder ju intet ur den ningen m. m. synpunkten, att det kommer att leda till någon skrifvelse, som rubbar = (Forts. de olika lagverken, och jag vill ej säga, att vi åt vårt beslut böra gifva karaktären af en demonstration, något som herr Petrén förklarade sig hysa stora betänkligheter emot. Men nog böra vi genom votering ge till känna, att vi i detta fall vilja värna om folkets rätt och intressen gentemot juristeriet. Och i detta fall vill jag betona, att när jag kommer att rösta för reservationen, så sker det icke för att utöfva påtryckning på högsta domstolen, icke för att ingripa i rättsförfarandet i de föreliggande målen, utan för mig är härvidlag den synpunkten bestämmande, att jag anser, att om vi för vår del afslå motionen och icke lämna någon handräckning åt folk, som blifvit illa behandlade, så blir det en handräckning i stället åt det bolag, som bebandlat dem så illa.",2.0
804,i-8toC94r6kH8Bqr7hfrFLoj,riksdagen-records\data\1950\prot-1950--fk--027.xml,https://betalab.kb.se/prot-1950-höst-fk--27/prot_1950_höst_fk__27-006.jp2/_view ,7,0.0,0.0,"nr 535, av herr Lundqvist m. fl.,",0.0
805,i-4C6zeLTdJ9dmB693xHSrCw,riksdagen-records\data\197778\prot-197778--077.xml,https://betalab.kb.se/prot-197778--77/prot_197778__77-027.jp2/_view ,28,1.0,0.0,Nr 77,1.0
806,i-AgdRMEYsDgnThpLA6TETaM,riksdagen-records\data\1896\prot-1896--fk--024.xml,https://betalab.kb.se/prot-1896--fk--24/prot_1896__fk__24-028.jp2/_view ,29,0.0,0.0,Herr Helander:,0.0
807,i-N6BWMgTixgwVUah3zwbrh,riksdagen-records\data\1937\prot-1937--fk--039.xml,https://betalab.kb.se/prot-1937--fk--39/prot_1937__fk__39-087.jp2/_view ,88,0.0,0.0,lagsenlig behandling antaga följande,0.0
808,i-BjSNSF3cu5JPiVt5SATb5b,riksdagen-records\data\1927\prot-1927--fk--003.xml,https://betalab.kb.se/prot-1927--fk--3/prot_1927__fk__3-028.jp2/_view ,29,0.0,0.0,"Nu är det ju möjligt, att frågan kommer att ställa sig så, att omständigheterna kunna göra, att index verkligen kommer att falla, så att den kommer i överensstämmelse med vad regeringen här föreslagit. Men jag tycker, att det, med hänsyn till vad som förut tilldragit sig här i riksdagen, hade varit klokare att försöka fylla den eventuella bristen på något annat sätt, ifall det skulle behövas.",0.0
809,i-KWfxnVqF6CNuxtr3maT1qX,riksdagen-records\data\1882\prot-1882--ak--042.xml,https://betalab.kb.se/prot-1882--ak--42/prot_1882__ak__42-014.jp2/_view ,15,0.0,0.0,Efter 5 års tjenstgöring kan lönen ökas med 500 kronor och efter ytterligare 5 år med 500 kronor.,0.0
810,i-25utDKyY9A6uhry7khWp2L,riksdagen-records\data\1959\prot-1959--ak--012.xml,https://betalab.kb.se/prot-1959--ak--12/prot_1959__ak__12-039.jp2/_view ,40,0.0,0.0,Det är framför allt med denna motivering som utskottet har anslutit sig till Kungl. Maj:ts förslag på den här punkten. Jag ber att få yrka bifall till utskottets förslag.,0.0
811,i-Hi2VY1yGrkEyRo3cuS8ShQ,riksdagen-records\data\1911\prot-1911--ak--034.xml,https://betalab.kb.se/prot-1911--ak--34/prot_1911__ak__34-048.jp2/_view ,49,0.0,0.0,"Sedan öfverläggningen härmed förklarats afslutad, gaf herr talmannen propositioner på 1:0) bifall till utskottets hemställan, 2:0) afslag å berörda hemställan och bifall i stället till den af herr Lindhagen m. fl. afgifna, vid utlåtandet fogade reservationen samt 3:0) afslag å utskottets hemställan och bifall i stället till det af friherre Palmstierna under öfverläggningen framställda yrkandet; och förklarade herr talmannen sig anse svaren hafva utfallit med öfvervägande ja för den förstnämnda propositionen. Votering begärdes emellertid, i anledning hvaraf och sedan till kontraproposition antagits den under 3:0) upptagna propositionen, nu uppsattes, justerades och anslogs en så lydande voteringsproposition:",0.0
812,i-4dmFNpR7qAbk2vH518SYiT,riksdagen-records\data\1905\prot-1905--fk--012.xml,https://betalab.kb.se/prot-1905--fk--12/prot_1905__fk__12-003.jp2/_view ,4,0.0,0.0,vid kontoret i Uppsala:,0.0
813,i-FAycDn3V475Wkn8oZRuKgC,riksdagen-records\data\1934\prot-1934--fk--020.xml,https://betalab.kb.se/prot-1934--fk--20/prot_1934__fk__20-027.jp2/_view ,28,1.0,1.0,"Om ändring Föredrogs ånyo första lagutskottets utlåtande nr 34, i anledning av väckta",2.0
814,i-NtNbqCYE7P994Fw1yPXWhM,riksdagen-records\data\1957\prot-1957--ak--019.xml,https://betalab.kb.se/prot-1957--ak--19/prot_1957__ak__19-028.jp2/_view ,29,0.0,0.0,"Fru Wallin talade om att konsumenterna får betala reklamen. Trots att herr Eöfgren har berört det, måste jag därutöver tillägga, att denna tro, att reklamen är någonting som konsumenterna betalar som en fördyring av varan, är häpnadsväckande — fru Wallin får ursäkta att jag säger det. Den måste nämligen innebära att även tidningsre-",0.0
815,i-SXtshPJ83wt3RGrcm6sGzC,riksdagen-records\data\1867\prot-1867--ak--0514.xml,https://betalab.kb.se/prot-1867--ak--0514/prot_1867__ak__0514-002.jp2/_view ,3,1.0,0.0,708 Den 14 Maj.,1.0
816,i-HvKhohBhxfhQk9s33zshcw,riksdagen-records\data\1886\prot-1886--fk--024.xml,https://betalab.kb.se/prot-1886--fk--24/prot_1886__fk__24-040.jp2/_view ,41,0.0,0.0,"medelst renar öfver fjellen, hvilket fördubblade varans inköpspris. Till",0.0
817,i-PCS5ZCsab4F66Vu3ALFLr1,riksdagen-records\data\1932\prot-1932--ak--036.xml,https://betalab.kb.se/prot-1932--ak--36/prot_1932__ak__36-004.jp2/_view ,5,0.0,0.0,"nr 58, i anledning av Kungl. Maj:ts proposition angående befrielse för änkefru Elsa Silfverstolpe från skyldigheten att betala viss husröteersättning;",0.0
818,i-GQzXBeLVvhu1689n42yR2S,riksdagen-records\data\1970\prot-1970--fk--030.xml,https://betalab.kb.se/prot-1970--fk--30/prot_1970__fk__30-054.jp2/_view ,55,1.0,0.0,"Ang. en utvidgning av yttrandefriheten, m. m.",1.0
819,i-AzYBmeRKw75BTE4M3njFaV,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,0.0,0.0,Anf. 62 Industriminister THAGE PETERSON:,0.0
820,i-9YxhZt8U8MEjJHeY36JeWn,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,ea Yv B lW br — O'x_Uu,0.0
821,i-9st8UpgSHdTzzBQ1z4SMbX,riksdagen-records\data\1878\prot-1878--ak--027.xml,https://betalab.kb.se/prot-1878--ak--27/prot_1878__ak__27-027.jp2/_view ,28,1.0,1.0,folkhögskola. Sköta studier på egen hand. Derföre förekommer också inom elementar-,2.0
822,i-BCftu7y5p6co5p9iqCXJJm,riksdagen-records\data\1952\prot-1952--ak--013.xml,https://betalab.kb.se/prot-1952--ak--13/prot_1952__ak__13-003.jp2/_view ,4,0.0,0.0,nr 558 av herr Larsson i Stockholm; och,0.0
823,i-d5FfmBkHMvDQU2SMCw6GD,riksdagen-records\data\197980\prot-197980--153.xml,https://betalab.kb.se/prot-197980--153/prot_197980__153-080.jp2/_view ,81,0.0,0.0,Ja — 159 Nej — 158,0.0
824,i-56qu8QHyrVYL8R7Eoa5y6i,riksdagen-records\data\1936\prot-1936--fk--032.xml,https://betalab.kb.se/prot-1936--fk--32/prot_1936__fk__32-007.jp2/_view ,8,0.0,0.0,"nr 46, i anledning av väckta motioner om viss ändring av norrländska arrendelagen med mera; och",0.0
825,i-PFcLchjKCfRUtNLYnwEhCM,riksdagen-records\data\1950\prot-1950--fk--027.xml,https://betalab.kb.se/prot-1950-höst-fk--27/prot_1950_höst_fk__27-006.jp2/_view ,7,0.0,0.0,"1. I vilket läge befinner sig frågan om beredande av ökat skydd i händelse av krigsfara för samlingarna i våra arkiv, bibliotek och museer?",0.0
826,i-2MrbQCt82F4R1dJM6gwGeJ,riksdagen-records\data\1940\prot-1940--ak--023.xml,https://betalab.kb.se/prot-1940--ak--23/prot_1940__ak__23-002.jp2/_view ,3,1.0,0.0,Lördagen den 13 april 1940. Nr 23. 3,1.0
827,i-2VeX56QqMjVxJRyEUBzKs9,riksdagen-records\data\1916\prot-1916--fk--093.xml,https://betalab.kb.se/prot-1916--fk--93/prot_1916__fk__93-001.jp2/_view ,2,0.0,0.0,användande av överskott i Djurgårdskassan till vissa restaureringsarbeten å Ulriksdals slott;,0.0
828,i-L4JsanmdjddbdBd4DtEnmp,riksdagen-records\data\1950\prot-1950--fk--027.xml,https://betalab.kb.se/prot-1950-höst-fk--27/prot_1950_höst_fk__27-006.jp2/_view ,7,0.0,0.0,"av herr Bergvall m. fl.,",0.0
829,i-9vR1sTezStYaehHG72GQWi,riksdagen-records\data\1901\prot-1901--ak--043.xml,https://betalab.kb.se/prot-1901--ak--43/prot_1901__ak__43-008.jp2/_view ,9,0.0,0.0,Herr Branting:,0.0
830,i-XB8QiLCcGA8RhmR4buDN6U,riksdagen-records\data\1878\prot-1878--fk--028.xml,https://betalab.kb.se/prot-1878--fk--28/prot_1878__fk__28-012.jp2/_view ,13,0.0,0.0,"Jemte det jag ber att få instämma med den siste talaren, angående olämpligheten af att på detta sätt privilegiera ölkrogar, vill jag tillkännagifva, att komitén för ordnande af bränvinsförsäljningen redan fått uppdrag att taga frågan om lagstiftningen angående vin och maltdrycker iöfvervägande. Om detta stadgande bifölles, skulle det möjligen kunna lägga hinder i vägen för det blifvande ordnandet af försäljningen af maltdrycker.",0.0
831,i-PX5kiWqAKE5W5gSoDUUH1R,riksdagen-records\data\1877\prot-1877--ak--017.xml,https://betalab.kb.se/prot-1877--ak--17/prot_1877__ak__17-012.jp2/_view ,13,0.0,0.0,Jag återtager mitt förra yrkande och instämmer i Herr Sundins förslag.,0.0
832,i-8oXuLmBKSi4gjbPm1hSLFE,riksdagen-records\data\1867\prot-1867--ak--0125.xml,https://betalab.kb.se/prot-1867--ak--0125/prot_1867__ak__0125-000.jp2/_view ,1,0.0,0.0,In fidem H. Husberg. Fredagen den 25 Januari. Kl. 10 f. m. & I. Protokollet för den 22 i denna månad justerades och godkändes. g 2.,0.0
833,i-7CPeRuRRD2tCkZKhi5Nsnm,riksdagen-records\data\1946\prot-1946--fk--015.xml,https://betalab.kb.se/prot-1946--fk--15/prot_1946__fk__15-031.jp2/_view ,32,0.0,0.0,"Jag har, herr talman, endast med dessa ord velat understryka vikten och be-",0.0
834,i-QmA7r1AmXeU5U77MsUiN46,riksdagen-records\data\1948\prot-1948--ak--004.xml,https://betalab.kb.se/prot-1948--ak--4/prot_1948__ak__4-063.jp2/_view ,64,0.0,0.0,"Herr talman! Redan när riksdagen antog den nu gällande nöjesskatten tillhörde jag dem, som motsatte mig dess genomförande. Och liksom alla indirekta skatter äro orättvisa är också den nu föreslagna skatten på småfolkets biobesök orättvis. I likhet med många andra indirekta skatter kommer nämligen också den skärpta nöjesskatten att uteslutande drabba de mindre inkomsttagarna.",0.0
835,i-CkZmHAP4eXepeB5CHrY7By,riksdagen-records\data\198283\prot-198283--079.xml,https://betalab.kb.se/prot-198283--79/prot_198283__79-026.jp2/_view ,27,0.0,0.0,Statsrådet Hellström säger i svaret att syftet med omförhandlingarna är att ”uppnå vissa förbättringar i de nya avtalen”. Jag skulle vilja fråga: Förbättringar för vem? Vad betyder ”förbättringar” i avtalen?,0.0
836,i-Xe2SNhQUMa2aAffhvB61JR,riksdagen-records\data\1868\prot-1868--ak--0310.xml,https://betalab.kb.se/prot-1868--ak--0310/prot_1868__ak__0310-038.jp2/_view ,39,0.0,0.0,"Då det är utom allt tvitvel att fullbordandet af denna skansbyggnad är nödvändig för försvaret af inloppet till Carlskrona, och största delen af den primitivt beräknade kostnaden redan är å skansbyggnaden nedlagd, samt denna kostnad utan skansens fullbordande skulle vara bortkastad och hela arbetet utan allt värde, så, i betraktande af alla dessa skäl, och ätven med fästadt afseende på önskvärdheten att bibehålla de vid skansarbetena invande skicklige arbetare, är min fasta öfvertygelse att arbetet vid Hästholmen icke bör eller utan stor förlust och skada kan afbrytas.",0.0
837,i-NeE5kpB4WU7eqstN289S9L,riksdagen-records\data\1975\prot-1975--080.xml,https://betalab.kb.se/prot-1975--80/prot_1975__80-025.jp2/_view ,26,0.0,0.0,"När det sedan gäller invandrarrådet kan man också ha olika uppfattningar. Själv har jag blivit övertygad om att det förslag som finns i propositionen är det bästa — att man skall knyta invandrarrådet till arbetsmarknadsdepartementet. På det sättet kan invandrargrupperna och arbetsmarknadens parter — kommunala och andra — föra fram sina synpunkter direkt till ett politiskt organ, i detta fall ett statsråd, och snabbt få gehör för sina uppfattningar och få dem under diskussion. Invandrarverket har ju möjligheter att kalla expertgrupper eller anlita sakkunskap efter en bedömning från fall till fall, och det kan inte vara frågor av den storleksordning som fru Diesen vill göra gällande i sitt inledningsanförande.",0.0
838,i-YL1NQwdGe44ETB3rUe2htw,riksdagen-records\data\197677\prot-197677--001.xml,https://betalab.kb.se/prot-197677--1/prot_197677__1-013.jp2/_view ,14,0.0,0.0,Inga Åhnebrink Helge Friksson Hans Jönsson Margareta Isgren,0.0
839,i-R5wd9RCTU9TewWwLdURoKe,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,3:o) Riksdagens Kanslis förslag till Riksdagens underdåniga skrifvelser:,0.0
840,i-SSZbu9fU4MbtrDBoNKrbee,riksdagen-records\data\1902\prot-1902--fk--001.xml,https://betalab.kb.se/prot-1902--fk--1/prot_1902__fk__1-000.jp2/_view ,1,0.0,0.0,RIKSDAGENS PROTOKOLL.,0.0
841,i-B8Y7jjKWS3gjgFfymQFqfb,riksdagen-records\data\1958\prot-1958-b-fk--007.xml,https://betalab.kb.se/prot-1958-b-fk--7/prot_1958_b_fk__7-034.jp2/_view ,35,0.0,0.0,a. under tiden 16 mars—31 maj b. under tiden 1 juni—30 september c. under tiden 1 oktober—15 mars,0.0
842,i-FkHWZUtktP2tj2CTrVNcLC,riksdagen-records\data\1916\prot-1916--ak--088.xml,https://betalab.kb.se/prot-1916--ak--88/prot_1916__ak__88-001.jp2/_view ,2,0.0,0.0,"nr 37, i anledning av kamrarnas skiljaktiga beslut rörande utskottets betänkande, i anledning av Kungl. Maj:ts proposition med förslag till förordning om ändrad lydelse av 2 8 1 mom., 3 $ 1 mom., 8 och 23 $$ samt 25 $ 2 mom. i förordningen den 7 augusti 1907 angående tillverkning och beskattning av maltdrycker ra. m.;",0.0
843,i-FCYDQrYeZaidWpbyc6Yp1k,riksdagen-records\data\1935\prot-1935--fk--033.xml,https://betalab.kb.se/prot-1935--fk--33/prot_1935__fk__33-007.jp2/_view ,8,0.0,0.0,"Herr Karlsson, Oscar Gottfrid:",0.0
844,i-7tu1bbfgqxEgUZRvdTEx2F,riksdagen-records\data\1970\prot-1970--fk--030.xml,https://betalab.kb.se/prot-1970--fk--30/prot_1970__fk__30-054.jp2/_view ,55,0.0,0.0,Herr talman! Jag hade inte avsett att delta i debatten på annat sätt än genom att ställa yrkanden. Motiveringen för konstitutionsutskottets ställningstagande framgår ju av såväl propositionen och utskottsutlåtandet som inlägg i debatten. Att jag ändå begärt ordet beror på att en ledamot i debatten har gjort gällande att ärendet skulle ha varit bristfälligt föredraget och att det inte skulle ha blivit tillfälle till en saklig diskussion i utskottet.,0.0
