id,file,page_link,page_number,marginal_text,merged,text_line,posLeft,posUpper,posRight,posLower,year,relative_page_number,even_page,second_chamber,unicameral
i-ENaYE9Jd2mLnJWZWBmpSUF,riksdagen-records\data\1952\prot-1952--fk--008.xml,https://betalab.kb.se/prot-1952--fk--8/prot_1952__fk__8-032.jp2/_view ,33,0.0,0.0,"Herr talman! Herr Elofsson var inne på frågan, om ett borttagande av stenar, som tränga upp från »underjorden» till ytan, är att hänföra till underhåll eller inte! Jag vill då upplysa herr Elofsson om någonting, som han kanske bör ha sig bekant, nämligen att länsprövningsnämnden i Kristianstads län — hans eget län alltså brukar betrakta sådant som underhållsarbe-",56.20360551431601,750.3586800573888,450.1590668080594,895.6241032998565,1952.0,333.3333333333333,1.0,0.0,0.0
i-E5D57t2ZaWu3TpaY192yxF,riksdagen-records\data\1955\prot-1955--ak--025.xml,https://betalab.kb.se/prot-1955-höst-ak--25/prot_1955_höst_ak__25-075.jp2/_view ,76,1.0,0.0,76 Nr 25,141.77489177489178,64.38848920863309,268.93939393939394,74.46043165467627,1955.0,547.4452554744526,0.0,1.0,0.0
i-2yu33gb7Rf1shZuVdRbfeJ,riksdagen-records\data\1932\prot-1932--ak--036.xml,https://betalab.kb.se/prot-1932--ak--36/prot_1932__ak__36-004.jp2/_view ,5,0.0,0.0,"§ 8. Ledighet från riksdagsgöromålen beviljades: herr Petersson i Lerbäcksbyn under 4 dagar fr.o.m. den 21 april, > Johanson i Hallagården > 3 >» > > 21 > > Eurén > 2 > » » 21 > > Hedlund i Häste > 5 > > denna dag, > Waldem > 3 > > den 22 april och > Andersson i Grimbo > 4 > > > 2 >. Kammarens ledamöter åtskildes härefter kl. 4.46 e. m. In fidem",55.143160127253445,401.41342756183747,855.2492046659596,591.1660777385159,1932.0,1000.0,1.0,1.0,0.0
i-6XczV5uP18MJziyNZTAq8S,riksdagen-records\data\1962\prot-1962--ak--002.xml,https://betalab.kb.se/prot-1962--ak--2/prot_1962__ak__2-018.jp2/_view ,19,0.0,0.0,"Den svenska skoindustriens styrka framstår mot denna bakgrund i mycket bättre dager än vad som i allmänhet framgår av den allmänna debatten. Det svenska skofolket är icke motståndare till lågtullprincipen, men man är förvånad över den behandling man rönt.",64.42880346507852,372.3175965665236,452.6258798050893,481.4020028612303,1962.0,600.0,1.0,1.0,0.0
i-UQtvWnAk9sUBLUL9HPURGe,riksdagen-records\data\1960\prot-1960--fk--001.xml,https://betalab.kb.se/prot-1960--fk--1/prot_1960__fk__1-014.jp2/_view ,15,0.0,0.0,"Det skulle antecknas, att fru Gemert, af Petersens och fru Blinke redan den 1, Stenwall den 7, von Krusenstjerna den 9 samt Hedelius och Elfner den 11 innevarande januari på särskild anmodan inträtt i tjänstgöring hos kammaren.",42.529989094874594,797.644539614561,441.1123227917121,884.0114204139901,1960.0,736.8421052631578,1.0,0.0,0.0
i-PaRfYXLBKwPDqvFfnT9E3T,riksdagen-records\data\197980\prot-197980--171.xml,https://betalab.kb.se/prot-197980--171/prot_197980__171-000.jp2/_view ,1,0.0,0.0,Riksdagens protokoll,71.60096540627514,52.82426778242678,679.8069187449718,93.09623430962343,1979.0,0.0,1.0,0.0,1.0
i-S666w4hjtk9rYoiwQnUyvs,riksdagen-records\data\198182\prot-198182--039.xml,https://betalab.kb.se/prot-198182--39/prot_198182__39-018.jp2/_view ,19,0.0,0.0,Anf.5 BO LUNDGREN (m) replik:,282.6622843056697,154.62274176408079,617.9129005751848,167.9064824654623,1981.0,367.34693877551024,1.0,0.0,1.0
i-ETfW2vUAz8UXxX8MpTKE4S,riksdagen-records\data\1918\prot-1918--fk--034.xml,https://betalab.kb.se/prot-1918--fk--34/prot_1918__fk__34-010.jp2/_view ,11,1.0,0.0,Nr 34.,860.7666290868094,73.13432835820896,916.0090191657272,83.2089552238806,1918.0,384.61538461538464,1.0,0.0,0.0
i-VGZLkBuD3TXEePmkZumvP8,riksdagen-records\data\197576\prot-197576--019.xml,https://betalab.kb.se/prot-197576--19/prot_197576__19-015.jp2/_view ,16,0.0,0.0,"en. Jag ville nu säga att läroböckernas innehåll, den pedagogiska uppläggningen, lärarnas utbildning och intresse för ämnet är av stor vikt för att ämnet skall bli intressant och levande för eleverna. Det är viktigt att ämnets innehåll blir så rikt och så levande och så bibeltroget att de många eleverna — inte minst från sådana hem där man tidigt delger dem den bibliska undervisningen — känner sig hemma med ämnet.",279.10685805422645,62.16790648246547,925.0398724082935,183.3156216790648,1975.0,384.61538461538464,0.0,0.0,1.0
i-YUj2ra7WcNSRJ8pJ13oqcU,riksdagen-records\data\198182\prot-198182--025.xml,https://betalab.kb.se/prot-198182--25/prot_198182__25-031.jp2/_view ,32,0.0,0.0,"I ett läge där besparingar är nödvändiga inom alla områden måste även den prioriteringen göras vad gäller det regionalpolitiska stödet, att insatserna främst inriktas på de sämst ställda regionerna i landet. Denna målsättning har legat till grund för regeringens förslag till besparingar i fråga om regionalpolitiken.",76.92307692307693,711.2046291425565,729.9679487179487,798.0010520778537,1981.0,333.3333333333333,0.0,0.0,1.0
i-7VmWUDMqR5NbNwHLogb7AM,riksdagen-records\data\1925\prot-1925--fk--039.xml,https://betalab.kb.se/prot-1925--fk--39/prot_1925__fk__39-008.jp2/_view ,9,1.0,0.0,Fredagen den 29 maj. '9 Nr 39.,368.03364879074655,46.40614096301465,937.434279705573,57.5715282623866,1925.0,93.02325581395348,1.0,0.0,0.0
i-VfNxcHkywPdbH3CmempLxD,riksdagen-records\data\1883\prot-1883--fk--012.xml,https://betalab.kb.se/prot-1883--fk--12/prot_1883__fk__12-003.jp2/_view ,4,0.0,0.0,"Det finnes visserligen ett ytterligare skäl, som skulle i det nu ifrågavarande hänseendet tillkomma, nemligen att framställningen redan af Kongl. Maj:t har blifvit pröfvad, men om man i denna pröfning och det derpå beroende afslaget skulle vilja inlägga ett underskattande af den ifrågavarande personens verksamhet eller af ändamålets vigt, så tror jag att man skulle taga mycket miste. För min del tolkar jag det så, att Kongl. Maj:t af grannlagenhetsskäl icke har velat besvära Riksdagen med en anslagsbegäran i detta hänseende, allra helst som, när fråga är om ett allmänt och offentligt erkännande åt en konstnärlig verksamhet och en stor förmåga, det torde vara skäl att före pröfningen göra sig förvissad derom, att åsigterna inom landet i den frågan äro temligen allmänna. Skulle således vid denna riksdag uttalas starka och allmänna sympatier för det ifrågavarande ändamålets befrämjande samt erkännande af personens i fråga skicklighet och förtjenst, är jag fullt öfvertygad om, att framställning kommer att från Kongl. Maj:t afgifvas till nästa års Riksdag i samma syftemål som nu skett. Dock tror jag, att Riksdagen mycket väl under sådana förhållanden kan bespara Kong]. Maj:t detta besvär och sjelf taga frågan för ögonblicket om hand.",176.09699769053117,493.98496240601503,925.5196304849884,797.7443609022556,1883.0,375.0,0.0,0.0,0.0
i-G6e8YDS8J2NiXh9mNQRoUk,riksdagen-records\data\1946\prot-1946--ak--028.xml,https://betalab.kb.se/prot-1946--ak--28/prot_1946__ak__28-045.jp2/_view ,46,0.0,0.0,Herr förste vice talmannen Magnusson:,152.28966986155484,864.9322879543835,953.1416400425985,894.511760513186,1946.0,412.8440366972477,0.0,1.0,0.0
i-3qa5cyfbdTWbupL48854R1,riksdagen-records\data\1890\prot-1890--ak--007.xml,https://betalab.kb.se/prot-1890--ak--7/prot_1890__ak__7-035.jp2/_view ,36,0.0,0.0,Herr Beskow:,247.05221785513757,557.6277508392391,702.9758562605278,572.1745617306975,1890.0,853.6585365853658,0.0,1.0,0.0
i-PV1nQudH5ZMcCocWuBoX7e,riksdagen-records\data\198182\prot-198182--176.xml,https://betalab.kb.se/prot-198182--176/prot_198182__176-003.jp2/_view ,4,0.0,0.0,Näringsutskottets betänkande 1981/82:59 Åtgärder för tekoindustrin m. m. (förnyad behand-,68.0327868852459,71.54129405576012,648.360655737705,103.10362966859547,1981.0,41.0958904109589,0.0,0.0,1.0
i-TbK8agrfkK4Nm29KBtEDDb,riksdagen-records\data\1944\prot-1944--ak--032.xml,https://betalab.kb.se/prot-1944-höst-ak--32/prot_1944_höst_ak__32-060.jp2/_view ,61,0.0,0.0,"Sedan herr förste vice talmannen anmält ärendet till handläggning, begärdes ordet av",66.66666666666667,254.44839857651246,865.6084656084656,281.4946619217082,1944.0,697.6744186046512,1.0,1.0,0.0
i-34oeLS83DMHJXtPXQtUMkW,riksdagen-records\data\1873\prot-1873--ak--0326.xml,https://betalab.kb.se/prot-1873--ak--0326/prot_1873__ak__0326-092.jp2/_view ,93,0.0,0.0,"Med anledning af hvad jag sålunda anfört, får jag yrka bifall till min vid Stats-Utskottets betänkande fogade reservation, men förklarar mig nöjd, för den händelse Kammaren heldre skulle antaga Kongl. Maj:ts proposition i ämnet.",129.41847206385404,813.1868131868132,904.7890535917902,880.6366047745357,1873.0,920.0,1.0,1.0,0.0
i-EUYTdEA6vZWCcqyuMkP738,riksdagen-records\data\1878\prot-1878--fk--028.xml,https://betalab.kb.se/prot-1878--fk--28/prot_1878__fk__28-012.jp2/_view ,13,1.0,0.0,Torsdagen den 11 April. 13 N:o 28.,338.6004514672686,56.31715450166728,895.5981941309255,69.28492034086699,1878.0,387.09677419354836,1.0,0.0,0.0
i-Qi6yFr66XSyRPnugTZ9GTQ,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,0.0,0.0,Herr Bremberg:,218.9249720044793,81.31618759455371,662.3740201567749,94.553706505295,1899.0,508.1967213114754,0.0,0.0,0.0
i-53adWSnLcqfX6Gt9B4Xzc2,riksdagen-records\data\1905\prot-1905--ak--002.xml,https://betalab.kb.se/prot-1905--ak--2/prot_1905__ak__2-002.jp2/_view ,3,0.0,0.0,§ 1.,417.2867773325701,253.83177570093457,459.6451058958214,270.2803738317757,1905.0,500.0,1.0,1.0,0.0
i-GVPWuwHeWgCYEf21rvCCjp,riksdagen-records\data\1933\prot-1933--fk--011.xml,https://betalab.kb.se/prot-1933--fk--11/prot_1933__fk__11-001.jp2/_view ,2,0.0,0.0,2:0) motionerna nr 231 i första kammaren av herr Elof Andersson m. fl. och nr 392 i andra kammaren av herr Andersson i Rasjön m. fl. samt,155.15463917525773,151.66548547129696,931.4432989690722,180.01417434443655,1933.0,90.9090909090909,0.0,0.0,0.0
i-C6SQcdZNMhWUtkiEgRMjvN,riksdagen-records\data\1935\prot-1935--fk--013.xml,https://betalab.kb.se/prot-1935--fk--13/prot_1935__fk__13-001.jp2/_view ,2,0.0,0.0,"nr 113, angående gäldande av vissa haverikostnader; samt",169.97907949790795,178.01418439716312,764.6443514644351,192.5531914893617,1935.0,166.66666666666666,0.0,0.0,0.0
i-3F8Ymquw5FQPTfAqJjZFUT,riksdagen-records\data\1920\prot-1920--ak--068.xml,https://betalab.kb.se/prot-1920--ak--68/prot_1920__ak__68-023.jp2/_view ,24,0.0,0.0,"Herr talman! Jag skulle kunna gå in på en hel del andra resonemang i detta sammanhang, men jag skall inskränka mig till detta, då hela denna fråga ju förut blivit så utförligt berörd i den föregående diskussionen. Jag skall alltså tillåta mig att med ledning av vad jag sagt yrka bifall till den reservation, som avgivits av herr Linder m. fl., och i vilken även jag inom utskottet instämt.",176.0089686098655,229.16666666666666,907.5112107623319,328.7878787878788,1920.0,676.4705882352941,0.0,1.0,0.0
i-NgGrGaK5LdtcLyNKQdho73,riksdagen-records\data\1905\prot-1905--ak--040.xml,https://betalab.kb.se/prot-1905--ak--40/prot_1905__ak__40-022.jp2/_view ,23,0.0,0.0,"n:o 89, i anledning af Andra Kammarens återremiss å statsutskottets utlåtande n:o 62, i anledning af Kungl. Maj:ts proposition angående brobyggnad öfver Lule älf vid Trångforsen;",79.05138339920948,725.6074766355141,801.2422360248447,774.9532710280373,1905.0,956.5217391304349,1.0,1.0,0.0
i-NCSHH4e5WVA5BYPLx9yCrV,riksdagen-records\data\1881\prot-1881--fk--033.xml,https://betalab.kb.se/prot-1881--fk--33/prot_1881__fk__33-054.jp2/_view ,55,0.0,0.0,"Tillståndet är verkligen sådant, att det behöfver snart afhjelpas. Nu bar man ett förslag, som är granskadt, utan att dervid befunnits några rätt väsentliga anmärkningar. Jag tror mig kunna säga detta derför att, under det den byggnadskunnige ledamot, som öppade diskussionen, fann åtskilliga lokaler i den ifrågasatta byggnaden för små, en annan byggnadskunnig ledamot funnit dem för stora. När nu ordnandet af lokalerna öfverlemnas åt riksgäldsfullmäktige, synes mig att de böra kunna finna en medelväg mellan dessa båda ytterligheter.",54.054054054054056,664.7770219198791,798.7349051178838,811.4134542705971,1881.0,947.3684210526316,1.0,0.0,0.0
i-KHejJtq6w9Juh8jtrA2vco,riksdagen-records\data\198990\prot-198990--011.xml,https://betalab.kb.se/prot-198990--11/prot_198990__11-114.jp2/_view ,115,0.0,0.0,Jordbruksminister Mats Hellström Elving Andersson (c),308.8834555827221,213.1060202450719,610.4319478402608,244.53915823122003,1989.0,982.7586206896551,1.0,0.0,1.0
i-FJMTQMcsiGW6LNpfESpvey,riksdagen-records\data\1964\prot-1964--fk--011.xml,https://betalab.kb.se/prot-1964--fk--11/prot_1964__fk__11-062.jp2/_view ,63,0.0,0.0,damöter har väckt denna motion är att det i den förteckning över väntade propositioner som riksdagen fick i början av året beträffande inrikesdepartementet står att det i maj eventuellt skulle komma en proposition. Eventuellt i maj — det innebär alltså att man vid riksdagens början inte visste huruvida denna fråga skulle avancera så långt inom regeringen att man var redo att avlämna en proposition till riksdagen.,481.0810810810811,92.84682080924856,869.7297297297297,265.5346820809248,1964.0,659.5744680851063,1.0,0.0,0.0
i-Pp8FxtvkRtYRBpXqmjuDHN,riksdagen-records\data\1959\prot-1959--ak--012.xml,https://betalab.kb.se/prot-1959--ak--12/prot_1959__ak__12-039.jp2/_view ,40,0.0,0.0,"b) fastställa av utskottet föreslagen avlöningsstat för militärpsykologiska institutet, att tillämpas tills vidare från och med budgetåret 1959/60;",528.7234042553191,810.7040229885057,910.6382978723404,871.4080459770115,1959.0,342.10526315789474,0.0,1.0,0.0
i-Nae8Pmm2NSxYizxLgvBw5s,riksdagen-records\data\1908\prot-1908--fk--026.xml,https://betalab.kb.se/prot-1908--fk--26/prot_1908__fk__26-053.jp2/_view ,54,1.0,0.0,"54 Lördagen den 21 Mars, e. m.",187.35632183908046,59.6958174904943,693.1034482758621,75.66539923954373,1908.0,828.125,0.0,0.0,0.0
i-JSqduuCGEFGJHzayevVkEY,riksdagen-records\data\1935\prot-1935--fk--013.xml,https://betalab.kb.se/prot-1935--fk--13/prot_1935__fk__13-001.jp2/_view ,2,0.0,0.0,"Föredrogs och hänvisades till bankoutskottet Kungl. Maj:ts proposition nr 123, angående sänkning av pensionsåldern för distriktsveterinär med delaktighet i statens pensionsanstalt.",147.48953974895397,445.3900709219858,935.1464435146444,490.4255319148936,1935.0,166.66666666666666,0.0,0.0,0.0
i-R2etueSRXRwqqfoad9E2si,riksdagen-records\data\1955\prot-1955--ak--025.xml,https://betalab.kb.se/prot-1955-höst-ak--25/prot_1955_höst_ak__25-075.jp2/_view ,76,1.0,0.0,Vid remiss av propositionen nr 205,140.15151515151513,92.80575539568345,479.43722943722946,104.67625899280574,1955.0,547.4452554744526,0.0,1.0,0.0
i-X2NBLk7VyKASduVBxq1Ycs,riksdagen-records\data\1889\prot-1889--ak--026.xml,https://betalab.kb.se/prot-1889--ak--26/prot_1889__ak__26-009.jp2/_view ,10,1.0,0.0,"10 Onsdagen den 27 Mars, e. m.",222.03196347031965,78.89769724424312,722.0319634703196,92.48773121932804,1889.0,195.6521739130435,0.0,1.0,0.0
i-54b6Con3RdUWxPGD5CMEpg,riksdagen-records\data\1878\prot-1878--ak--053.xml,https://betalab.kb.se/prot-1878--ak--53/prot_1878__ak__53-020.jp2/_view ,21,0.0,0.0,"till svara nekande och följaktligen såsom min åsigt uttala, att, om",51.87319884726225,311.7800074321814,800.5763688760808,327.75919732441474,1878.0,384.61538461538464,1.0,1.0,0.0
i-RxN3DjA7GhipryQXKGWRso,riksdagen-records\data\1895\prot-1895--ak--019.xml,https://betalab.kb.se/prot-1895--ak--19/prot_1895__ak__19-041.jp2/_view ,42,0.0,0.0,"icke står i full öfverensstämmelse med öfriga delar af regeringsformen. Regeringsformen har åsyftat, att magtmyndigheten skulle vara lika fördelad mellan Konungen och Riksdagen, men så är icke förhållandet, då Riksdagen måste taga emot af Konungen tillsatta talmän. Jag vill icke på något sätt påstå, att de utnämningar, som Konungen i detta afseende gjort, hafva varit till någon skada, men i grundlagsfrågor får man icke tänka på den närvarande tiden, utan man måste tänka på framtiden. Såväl i vårt land som andra måste efter naturens ordning andra förhållanden inträda, att vi få både en annan Konung och regering än den nuvarande, och då är det bättre att kunna trygga sig på grundlagen än på den första statsmagten. Dessutom anser jag, att dei icke är den svenska Riksdagen värdigt att stå under förmynderskap och icke sjelf få välja sina talmän. Jag vill erinra om, att denna kammare både 1891, 1892 och 1893 fattat beslut i enlighet med hvad konstitutionsutskottet nu förelagt Riksdagen, och jag skulle derför anse det för högst besynnerligt, om denna kammare nu skulle vika från det beslut, som den 3 gånger förut fattat.",192.77777777777777,115.76168929110106,918.3333333333334,386.500754147813,1895.0,836.7346938775511,0.0,1.0,0.0
i-R7SHuEDpEZ6jXgkDS6a73j,riksdagen-records\data\1880\prot-1880--ak--042.xml,https://betalab.kb.se/prot-1880--ak--42/prot_1880__ak__42-029.jp2/_view ,30,0.0,0.0,"Jag började mitt anförande med det förklarande, att min reservation afsåge ingenting annat än blott och bart att frisäga mig från ansvaret för följderna af att antaga en lag, som icke tillfredsställer mig; och jag vill derföre icke hos Herr Talmannen göra något yrkande.",184.63302752293578,784.9624060150377,928.8990825688073,865.0375939849624,1880.0,690.4761904761905,0.0,1.0,0.0
i-13EHduSBERMbkmVS3tUjv6,riksdagen-records\data\1959\prot-1959--fk--008.xml,https://betalab.kb.se/prot-1959--fk--8/prot_1959__fk__8-047.jp2/_view ,48,0.0,0.0,"Endast på en enda punkt vill jag göra ett påpekande. Det gäller 20 $, alltså frågan om eftertaxering. Där har utskottet till propositionens förslag fogat orden »eller det med hänsyn till omständigheterna framstår som uppenbart oskäligt att efterbeskattning sker». Någon motsvarande bestämmelse finns icke i taxeringsförordningen. Skillnaden här sammanhänger helt med skillnaden mellan den direkta beskattningen och den indirekta. Vid eftertaxering i den direkta beskattningen drabbar ju taxeringen den skattskyldige, som genom underlåtenhet, en oriktig uppgift eller slarv i sin deklaration har uppgivit för låg inkomst och därigenom fått för låg taxering. Om däremot den för låga taxeringen beror på förbiseende eller misstag från taxeringsnämndens sida — om deklaranten alltså har lämnat fullständiga och riktiga uppgifter, men taxeringen trots detta blir för låg — kan eftertaxering icke ske.",124.33297758804696,280.14440433212997,516.5421558164355,641.1552346570397,1959.0,652.7777777777778,0.0,0.0,0.0
